MUN,NOM_MUN,NOM_LOC,POBTOT
65,Emiliano Zapata,Chula Vista,7
65,Emiliano Zapata,Unidad 26-A-1,299
65,Emiliano Zapata,Los Mangos,33
65,Emiliano Zapata,El Horizonte,4
65,Emiliano Zapata,El Telefre,16
65,Emiliano Zapata,Don Salvador,5
65,Emiliano Zapata,Monte Verde,3
65,Emiliano Zapata,Finca Xalapa,3
65,Emiliano Zapata,Francisco Altamirano,4
65,Emiliano Zapata,Los Pinos,18
65,Emiliano Zapata,Las Lajas,1
65,Emiliano Zapata,Santa María,1
65,Emiliano Zapata,La Marquesa,1
65,Emiliano Zapata,San José Chipila,51
65,Emiliano Zapata,La Bandera,10
65,Emiliano Zapata,Monte Obscuro (Colonia Pénjamo),509
65,Emiliano Zapata,Ejido Ojuelos (Nuevo Poblado),6
65,Emiliano Zapata,El Aguacate (La Novena) [Granja],2
65,Emiliano Zapata,La Bomba,7
65,Emiliano Zapata,Xalapa [Club de Golf],163
65,Emiliano Zapata,El Coyol,2
65,Emiliano Zapata,Bachoco Lencero Número Uno,65
65,Emiliano Zapata,Jarán,1
65,Emiliano Zapata,Mata Moral,2
65,Emiliano Zapata,Santa Gertrudis,3
65,Emiliano Zapata,Santa Teresa,94
65,Emiliano Zapata,Jacarandas,11864
65,Emiliano Zapata,El Varal,1
65,Emiliano Zapata,Aurelio Madrid Ortiz,5
65,Emiliano Zapata,Colonia la Perseverancia,665
65,Emiliano Zapata,Paso Hondo (Justo Ayala),7
65,Emiliano Zapata,Juan Záenz,4
65,Emiliano Zapata,Villa Corleto,10
65,Emiliano Zapata,La Casona de Villa,6
65,Emiliano Zapata,El Capricho,5
65,Emiliano Zapata,Los Cedros,2
65,Emiliano Zapata,Cerro Gordo,4
65,Emiliano Zapata,Fraccionamiento Tres Pasos,277
65,Emiliano Zapata,Finca Santa María,5
65,Emiliano Zapata,Lomas de Providencia,155
65,Emiliano Zapata,Quinta del Vado,1
65,Emiliano Zapata,Colonia Orquídeas,1430
65,Emiliano Zapata,La Loma,10
65,Emiliano Zapata,San Lorenzo,114
65,Emiliano Zapata,Rancho Viveros,2
65,Emiliano Zapata,Campestre los Girasoles,37
65,Emiliano Zapata,Colonia Gobernadores,128
65,Emiliano Zapata,Colonia Grabilias (Monoc),196
65,Emiliano Zapata,Colonia Santa Lucía Dos,248
65,Emiliano Zapata,Colonia Valle Hermoso,77
65,Emiliano Zapata,Fraccionamiento Villa Florida,32
65,Emiliano Zapata,Laguna de Miradores,57
65,Emiliano Zapata,Ciudad Primavera,455
65,Emiliano Zapata,Lomas de Miradores,1608
65,Emiliano Zapata,Fraccionamiento Gravilias,183
65,Emiliano Zapata,Fraccionamiento Netzahualcoyotl de la Vega,156
65,Emiliano Zapata,La Pradera,7500
65,Emiliano Zapata,Aquiles Córdoba Morán,160
65,Emiliano Zapata,El Triunfo,8
65,Emiliano Zapata,San Jordi,1
65,Emiliano Zapata,Santa María de Guadalupe,1
65,Emiliano Zapata,Nuevo Plan Chico,45
65,Emiliano Zapata,El Ciruelar,1
65,Emiliano Zapata,Loma Bonita,161
65,Emiliano Zapata,Las Minas (Lomas del Moral),5
65,Emiliano Zapata,Mata Redonda,3
65,Emiliano Zapata,El Cartujano,10
65,Emiliano Zapata,La Bella,33
65,Emiliano Zapata,Casa Joaquín,14
65,Emiliano Zapata,La Patrona,5
65,Emiliano Zapata,Rancho Rosita,3
65,Emiliano Zapata,Fraccionamiento Morada del Quetzal (Tres Pasos),737
65,Emiliano Zapata,Valle Real,3351
65,Emiliano Zapata,Central de Abastos Xalapa,31
65,Emiliano Zapata,Colonia Navia,11
65,Emiliano Zapata,El Chirimoyo,3
65,Emiliano Zapata,El Mono,1
65,Emiliano Zapata,Finca Canario,5
65,Emiliano Zapata,Loma Alta,9
65,Emiliano Zapata,Manantial,54
65,Emiliano Zapata,Rancho Alegre,3
65,Emiliano Zapata,Los Llanos,7
65,Emiliano Zapata,Fuentes de los Escritores,30
65,Emiliano Zapata,El Paraíso,1
65,Emiliano Zapata,Las Maravilla,145
65,Emiliano Zapata,Localidades de una vivienda,109
65,Emiliano Zapata,Localidades de dos viviendas,57
66,Espinal,Total del Municipio,26830
66,Espinal,Espinal,3066
66,Espinal,El Cerro,101
66,Espinal,El Ciruelo,901
66,Espinal,Comalteco,900
66,Espinal,Colonia Cuauhtémoc,195
66,Espinal,Chapultepec,725
66,Espinal,Entabladero,3512
66,Espinal,El Ermitaño,526
66,Espinal,Colonia Guadalupe de Hidalgo,313
66,Espinal,Colonia Mediodía,161
66,Espinal,Melchor Ocampo,1132
66,Espinal,Miguel Alemán Valdés,954
66,Espinal,El Mirador,302
66,Espinal,La Noria,1104
66,Espinal,Ojo de Agua,473
66,Espinal,Oriente Meridiano,593
66,Espinal,El Pacífico,1058
66,Espinal,Poza Larga Miradores,446
66,Espinal,Poza Larga Zapotal,983
66,Espinal,El Rincón,45
66,Espinal,San Francisco,609
66,Espinal,Colonia Santa Cruz,107
66,Espinal,Santa Isabel,1123
66,Espinal,Zacate Limón,577
66,Espinal,El Zapotal,179
66,Espinal,Nuevo Ojite,196
66,Espinal,San Pedro Miradores,89
66,Espinal,Buenavista,1001
66,Espinal,San Leoncio Jamaya,994
66,Espinal,Arenal,1500
66,Espinal,Oriente Medio Día,730
66,Espinal,La Luna,283
66,Espinal,El Maple,3
66,Espinal,El Oriente,4
66,Espinal,El Peñón,75
66,Espinal,Santa Isabel Cruz,311
66,Espinal,Zapote Chico,183
66,Espinal,Arroyo Colorado,43
66,Espinal,Lagos Negros,6
66,Espinal,La Nueva Esperanza,7
66,Espinal,Ejido Comalteco,21
66,Espinal,Los Ángeles,5
66,Espinal,Los Cerritos,5
66,Espinal,El Zapote,128
66,Espinal,El Caimán,2
66,Espinal,Los Guajes,4
66,Espinal,Cuajilotes,96
66,Espinal,Finca Santa Isabel,13
66,Espinal,La Herradura,1
66,Espinal,El Canelo,6
66,Espinal,Las Pilas,3
66,Espinal,Santa María,3
66,Espinal,El Destierro,2
66,Espinal,Las Grullas,10
66,Espinal,La Guadalupe,201
66,Espinal,Rancho Zapotal,5
66,Espinal,El Tablón,3
66,Espinal,Las Pilas,73
66,Espinal,Armando Salinas,2
66,Espinal,Arturo Fernández Pérez,4
66,Espinal,Francisco Rivera,47
66,Espinal,Garranchos,143
66,Espinal,El Siete,1
66,Espinal,Rancho Miahuapan,7
66,Espinal,Rancho Nuevo Ojite,1
66,Espinal,Santa Catarina,250
66,Espinal,Cinco de Octubre,244
66,Espinal,Loma del Muerto San Francisco,29
66,Espinal,El Recuerdo,7
66,Espinal,Benito Picaso,3
66,Espinal,El Tacusco,1
66,Espinal,Localidades de una vivienda,69
66,Espinal,Localidades de dos viviendas,26
67,Filomeno Mata,Total del Municipio,19179
67,Filomeno Mata,Filomeno Mata,15417
67,Filomeno Mata,Francisco Villa,935
67,Filomeno Mata,Cerro Grande,1506
67,Filomeno Mata,María de la Letra,229
67,Filomeno Mata,El Ciruelo,66
67,Filomeno Mata,Colonia Eleodoro Dávila,29
67,Filomeno Mata,El Crucero,661
67,Filomeno Mata,El Gallo,5
67,Filomeno Mata,Los Vázquez,307
67,Filomeno Mata,Emiliano Zapata,24
67,Filomeno Mata,Localidades de dos viviendas,29
68,Fortín,Total del Municipio,66372
68,Fortín,Fortín de las Flores,21391
68,Fortín,Coapichapan (Barranca de San Miguel),436
68,Fortín,Mata Larga,206
68,Fortín,Monte Blanco,7406
68,Fortín,Monte Salas,2222
68,Fortín,Santa Lucía Potrerillo,2043
68,Fortín,Villa Libertad,815
68,Fortín,Villa Unión,1564
68,Fortín,El Arquito,2
68,Fortín,San Marcial,3820
68,Fortín,San Martín,478
68,Fortín,Pueblo de las Flores (Tlacotengo),521
68,Fortín,San Paulino,174
68,Fortín,Paso Timón,149
68,Fortín,Palo Alto,267
68,Fortín,Córdoba (Santa Leticia),12047
68,Fortín,Los Caporales,169
68,Fortín,San Basilio,105
68,Fortín,San Camilo,335
68,Fortín,Santa Martina,567
68,Fortín,Rancho Tlacotengo,40
68,Fortín,Barranca Honda,132
68,Fortín,Rancho Cesser,2
68,Fortín,San Emilio,3
68,Fortín,Camino a Tlacotengo,301
68,Fortín,Colonia Vicente Lombardo Toledano,418
68,Fortín,La Cuchilla (El Cocuyo),26
68,Fortín,La Fama,10
68,Fortín,Parada Cocuyo,49
68,Fortín,Camino a Villa Unión,238
68,Fortín,El Ranchito,7
68,Fortín,Rancho Paraíso,30
68,Fortín,Paso Agustín,72
68,Fortín,San Isidro (Loma Angosta),29
68,Fortín,Charro Negro,84
68,Fortín,Zapoapita,135
68,Fortín,Colonia Esperanza,251
68,Fortín,El Naranjal [Estación Hidrométrica],6
68,Fortín,Parada el Puente,26
68,Fortín,Puente Blanco,331
68,Fortín,Zongolica,10
68,Fortín,Crucero Nacional,50
68,Fortín,San Juan [Microondas],8
68,Fortín,La Piedra,9
68,Fortín,La Estación de Monte Blanco,1
68,Fortín,La Estancia,6
68,Fortín,Kilómetro Quince,24
68,Fortín,Geo Villas de las Flores,722
68,Fortín,Fraccionamiento los Álamos,1052
68,Fortín,Fraccionamiento Villas de la Llave,1401
68,Fortín,Colonia la Llave,269
68,Fortín,FOVISSSTE 2001,126
68,Fortín,Fraccionamiento los Naranjos,464
68,Fortín,Fraccionamiento Tlacotengo,1405
68,Fortín,La Huerta,14
68,Fortín,San Marcial,179
68,Fortín,Residencial la Llave,499
68,Fortín,Unidad Hacienda San Marcial,155
68,Fortín,Primero de Marzo,45
68,Fortín,Villa de las Flores,1649
68,Fortín,Fraccionamiento los Lienzos,391
68,Fortín,Instituto Tecnológico de Estudios Superiores de Monterrey,3
68,Fortín,Colonia del Ángel,14
68,Fortín,San Rafael,19
68,Fortín,Villas de las Ánimas,328
68,Fortín,Terracultivo,4
68,Fortín,Papaxcahuital,6
68,Fortín,Camino a Monte Blanco,15
68,Fortín,Los Corrales,1
68,Fortín,Colonia Framboyanes,101
68,Fortín,Fredepo Fotín,41
68,Fortín,Ampliación San José,48
68,Fortín,Cuapichapan,332
68,Fortín,Emiliano Zapata,38
68,Fortín,Hacienda de Guadalupe,14
68,Fortín,Monte Horeb,22
68,Fortín,Localidades de una vivienda,23
68,Fortín,Localidades de dos viviendas,27
69,Gutiérrez Zamora,Total del Municipio,24085
69,Gutiérrez Zamora,Gutiérrez Zamora,13966
69,Gutiérrez Zamora,Anclón y Arenal,338
69,Gutiérrez Zamora,Arroyo Grande,266
69,Gutiérrez Zamora,Cacahuatal,69
69,Gutiérrez Zamora,Carrillo Puerto (Santa Rosa),1683
69,Gutiérrez Zamora,El Cepillo,279
69,Gutiérrez Zamora,El Coco,195
69,Gutiérrez Zamora,San Antonio Coronado,96
69,Gutiérrez Zamora,Hermenegildo Galeana,455
69,Gutiérrez Zamora,Ignacio M. Altamirano (Plan de Altamirano),753
69,Gutiérrez Zamora,Ignacio Muñoz (Zapotal),471
69,Gutiérrez Zamora,Lomas Chicas,189
69,Gutiérrez Zamora,Lomas de Arena,967
69,Gutiérrez Zamora,La Luz del Portugués,271
69,Gutiérrez Zamora,Macarena Arrazola,128
69,Gutiérrez Zamora,El Morro,132
69,Gutiérrez Zamora,El Ojite,327
69,Gutiérrez Zamora,Paguas de Arroyo Grande,179
69,Gutiérrez Zamora,Paguas de Coronado,144
69,Gutiérrez Zamora,Rafael Valenzuela,567
69,Gutiérrez Zamora,Ensenada del Cepillo,26
69,Gutiérrez Zamora,Desviación Paso de Barriles,77
69,Gutiérrez Zamora,San Miguel,164
69,Gutiérrez Zamora,El Mango,110
69,Gutiérrez Zamora,Ejido Ingeniero Mario Hernández Posadas,62
69,Gutiérrez Zamora,Palo Blanco,45
69,Gutiérrez Zamora,Finca el Paraíso,4
69,Gutiérrez Zamora,Santa Lilia,3
69,Gutiérrez Zamora,Ejido Soto y Gama,155
69,Gutiérrez Zamora,Los Trece Hermanos,3
69,Gutiérrez Zamora,Finca del Banco,2
69,Gutiérrez Zamora,Ricardo Flores Magón,133
69,Gutiérrez Zamora,Finca Santa Luisa,9
69,Gutiérrez Zamora,La Feria,6
69,Gutiérrez Zamora,Patricia Camacho,4
69,Gutiérrez Zamora,La Margarita,4
69,Gutiérrez Zamora,Licha [Merendero],1
69,Gutiérrez Zamora,Paso de Barriles,5
69,Gutiérrez Zamora,San Carlos,5
69,Gutiérrez Zamora,San Carlos,5
69,Gutiérrez Zamora,Finca Santa Luisa,11
69,Gutiérrez Zamora,El Rincón (Rincón del Cepillo),125
69,Gutiérrez Zamora,El Farallón,4
69,Gutiérrez Zamora,Rancho Lindo,3
69,Gutiérrez Zamora,El Girasol,9
69,Gutiérrez Zamora,Ampliación San Miguel,50
69,Gutiérrez Zamora,Fraccionamiento Loma Linda,212
69,Gutiérrez Zamora,El Zapote,7
69,Gutiérrez Zamora,Cítricos Quezada,7
69,Gutiérrez Zamora,El Crucero,102
69,Gutiérrez Zamora,San Miguel Arcángel,15
69,Gutiérrez Zamora,José Collado Cantú,1
69,Gutiérrez Zamora,Don Rubén,1
69,Gutiérrez Zamora,La Bella Esperanza,20
69,Gutiérrez Zamora,La Camelia,3
69,Gutiérrez Zamora,El Jaibo,5
69,Gutiérrez Zamora,Nuevo Renacimiento 2000,1065
69,Gutiérrez Zamora,San Germán,14
69,Gutiérrez Zamora,Las Flores,133
69,Gutiérrez Zamora,Localidades de una vivienda,48
69,Gutiérrez Zamora,Localidades de dos viviendas,45
70,Hidalgotitlán,Total del Municipio,18275
70,Hidalgotitlán,Hidalgotitlán,4106
70,Hidalgotitlán,Adalberto Tejeda,284
70,Hidalgotitlán,Adolfo López Mateos,386
70,Hidalgotitlán,Arroyo de la Palma,525
70,Hidalgotitlán,El Arrozal,192
70,Hidalgotitlán,Boca de Oro,319
70,Hidalgotitlán,Colonia Benito Juárez,209
70,Hidalgotitlán,La Concepción (La Unión),115
70,Hidalgotitlán,Emiliano Zapata,211
70,Hidalgotitlán,La Esperanza,89
70,Hidalgotitlán,Licenciado Gabriel Ramos Millán,635
70,Hidalgotitlán,General Rodolfo Sánchez Taboada (Los Juanes),173
70,Hidalgotitlán,Coapiloloya,179
70,Hidalgotitlán,La Guadalupe,143
70,Hidalgotitlán,Ignacio Allende el Grande,476
70,Hidalgotitlán,Laguna del Fortuño,43
70,Hidalgotitlán,Los Laureles,154
70,Hidalgotitlán,Los Lirios,62
70,Hidalgotitlán,El Macayal,565
70,Hidalgotitlán,La Majahua,218
70,Hidalgotitlán,La Merced,208
70,Hidalgotitlán,Monterrosa,272
70,Hidalgotitlán,Las Palomas,352
70,Hidalgotitlán,Playa Grande,78
70,Hidalgotitlán,Fortuño y Potrero Largo,216
70,Hidalgotitlán,Primero de Mayo,471
70,Hidalgotitlán,El Progreso,258
70,Hidalgotitlán,El Robalo,183
70,Hidalgotitlán,El Salto del Matadero,218
70,Hidalgotitlán,San Carlos,619
70,Hidalgotitlán,San José,97
70,Hidalgotitlán,La Tropical,316
70,Hidalgotitlán,Vicente Guerrero,1173
70,Hidalgotitlán,El Zapotal,508
70,Hidalgotitlán,La Esperanza,337
70,Hidalgotitlán,Palo Alto (Sitio Viejo),74
70,Hidalgotitlán,El Corchal,4
70,Hidalgotitlán,El Tortuguero,9
70,Hidalgotitlán,Cerro Pelón (El Retorno),126
70,Hidalgotitlán,La Ceiba,142
70,Hidalgotitlán,Ejido Miguel Hidalgo,346
70,Hidalgotitlán,Javier Rojo Gómez,373
70,Hidalgotitlán,Ignacio Allende Chico (El Robalito),95
70,Hidalgotitlán,La Nueva Victoria,196
70,Hidalgotitlán,Lindavista (Los Morales),12
70,Hidalgotitlán,Dos Arbolitos,41
70,Hidalgotitlán,El Amate,20
70,Hidalgotitlán,Taxcocuayo,71
70,Hidalgotitlán,El Rompido,7
70,Hidalgotitlán,Las Conchas (La Colonia),52
70,Hidalgotitlán,El Apompal,24
70,Hidalgotitlán,La Arena,137
70,Hidalgotitlán,El Cometa,30
70,Hidalgotitlán,Galapata,74
70,Hidalgotitlán,Colonia Rodolfo Sánchez Taboada (Primera Sección),252
70,Hidalgotitlán,Los Laureles,2
70,Hidalgotitlán,El Manatí,30
70,Hidalgotitlán,Mata de Plátano,77
70,Hidalgotitlán,Colonia Miguel Hidalgo,5
70,Hidalgotitlán,El Depósito,56
70,Hidalgotitlán,Narciso Mendoza,24
70,Hidalgotitlán,La Pera,8
70,Hidalgotitlán,La Raya,4
70,Hidalgotitlán,Nueva Creación Abundancia,122
70,Hidalgotitlán,San Marcos,80
70,Hidalgotitlán,Sehualaca,9
70,Hidalgotitlán,Urbina,102
70,Hidalgotitlán,El Apompo,2
70,Hidalgotitlán,El Palmar,6
70,Hidalgotitlán,San Antonio,1
70,Hidalgotitlán,Chichonal,118
70,Hidalgotitlán,La Soledad,13
70,Hidalgotitlán,El Alpozón,2
70,Hidalgotitlán,El Pípila,11
70,Hidalgotitlán,Los Tulipanes,8
70,Hidalgotitlán,El Gallo Giro,5
70,Hidalgotitlán,El Robalito,45
70,Hidalgotitlán,San Pedro,5
70,Hidalgotitlán,El Durazno,7
70,Hidalgotitlán,San José,4
70,Hidalgotitlán,Las Flores,8
70,Hidalgotitlán,Cuatro Hermanos,16
70,Hidalgotitlán,Buenavista,55
70,Hidalgotitlán,Estero Rabón,14
70,Hidalgotitlán,El Matadero,143
70,Hidalgotitlán,El Recuerdo,2
70,Hidalgotitlán,El Arroyito,9
70,Hidalgotitlán,La Soledad,16
70,Hidalgotitlán,Santa Anita,11
70,Hidalgotitlán,Rancho Azteca,4
70,Hidalgotitlán,El Roble,21
70,Hidalgotitlán,Adolfo López Mateos Viejo (López Viejo),26
70,Hidalgotitlán,Cantarranas,5
70,Hidalgotitlán,Colonia los Naranjos,1
70,Hidalgotitlán,La Galera,34
70,Hidalgotitlán,Gorgonio Hernández Torres,14
70,Hidalgotitlán,Matrosur,12
70,Hidalgotitlán,La Arena,8
70,Hidalgotitlán,Nuevo Mundo,31
70,Hidalgotitlán,San Antonio,24
70,Hidalgotitlán,San Fernando,1
70,Hidalgotitlán,Las Lomas,3
70,Hidalgotitlán,El Tesoro del Palmar,7
70,Hidalgotitlán,Ángel Hernández Cruz,10
70,Hidalgotitlán,Antonia Canseco Cruz,1
70,Hidalgotitlán,Bonifacio Ramírez Beltrán,2
70,Hidalgotitlán,El Cascajal,15
70,Hidalgotitlán,Cielito Lindo Tres,2
70,Hidalgotitlán,Cinco Estrellas,10
70,Hidalgotitlán,Colonia Miguel Hidalgo,2
70,Hidalgotitlán,La Costeña,4
70,Hidalgotitlán,Domingo Ramos Rosas,4
70,Hidalgotitlán,Emilio Mora,2
70,Hidalgotitlán,Juan Domínguez Hernández,2
70,Hidalgotitlán,Lucino Sámano Delgado,2
70,Hidalgotitlán,Nuevo Paraíso,62
70,Hidalgotitlán,Rodolfo Sánchez Taboada (Tercera Sección),44
70,Hidalgotitlán,Silverio Policarpo Franco,8
70,Hidalgotitlán,Trinidad Fonseca Luna,4
70,Hidalgotitlán,El Zapotal,8
70,Hidalgotitlán,Alejandro Cortázar Santiago (Golo),5
70,Hidalgotitlán,Alfredo Hernández Salazar,4
70,Hidalgotitlán,Edel Shimabuko Pérez,2
70,Hidalgotitlán,Higinio Ortiz Gómez,4
70,Hidalgotitlán,Jesús Hernández Salazar,8
70,Hidalgotitlán,Luis Hernández Salazar,3
70,Hidalgotitlán,Los García,7
70,Hidalgotitlán,Víctor Manuel Morales,5
70,Hidalgotitlán,Las Cruces,4
70,Hidalgotitlán,Los Arellano,8
70,Hidalgotitlán,General Ignacio Zaragoza (Las Quinientas),86
70,Hidalgotitlán,Santa Anita,9
70,Hidalgotitlán,El Huasteco,4
70,Hidalgotitlán,El Infiernillo,6
70,Hidalgotitlán,Hermanos Juárez,4
70,Hidalgotitlán,Isidoro Guevara,5
70,Hidalgotitlán,La Fortuna,4
70,Hidalgotitlán,Mata de Plátano,5
70,Hidalgotitlán,Nuevo Poblado,15
70,Hidalgotitlán,Amazonas (Tres Islas),5
70,Hidalgotitlán,Los Gavilanes (Sehualaca),5
70,Hidalgotitlán,Reubicación Paraíso,53
70,Hidalgotitlán,El Cinco,7
70,Hidalgotitlán,El Higo,12
70,Hidalgotitlán,El Mirador,10
70,Hidalgotitlán,El Olvido,2
70,Hidalgotitlán,El Suspiro,6
70,Hidalgotitlán,Juan Avilés,4
70,Hidalgotitlán,Los Arbolitos,3
70,Hidalgotitlán,Los Pinos,2
70,Hidalgotitlán,Lucino Sámano,1
70,Hidalgotitlán,Perfecto Valenzuela,6
70,Hidalgotitlán,Veinte de Noviembre,13
70,Hidalgotitlán,Don Mario,10
70,Hidalgotitlán,La Amistad,16
70,Hidalgotitlán,El Suspiro,6
70,Hidalgotitlán,San Isidro,5
70,Hidalgotitlán,Rancho Primavera,5
70,Hidalgotitlán,Segunda Sección las Flores,33
70,Hidalgotitlán,Tenextetlán,6
70,Hidalgotitlán,Emigdio Fonseca Luna,7
70,Hidalgotitlán,San José,2
70,Hidalgotitlán,Localidades de una vivienda,167
70,Hidalgotitlán,Localidades de dos viviendas,209
71,Huatusco,Total del Municipio,59920
71,Huatusco,Huatusco de Chicuellar,33402
71,Huatusco,Adolfo Ruiz Cortines (La Pastoría),850
71,Huatusco,Amatiopa (Mesa Limón),1157
71,Huatusco,Capulapa,1009
71,Huatusco,Cotecontla,501
71,Huatusco,Coxolo,139
71,Huatusco,Chalchitepec,894
71,Huatusco,Chavaxtla,1433
71,Huatusco,Elotepec,2116
71,Huatusco,Galera Quemada,206
71,Huatusco,Ixpila,1591
71,Huatusco,Mesa del Rancho,926
71,Huatusco,Novillero,141
71,Huatusco,El Ocote,816
71,Huatusco,Rincón de Capulapa (Palo Huiloya),186
71,Huatusco,Peregrina,159
71,Huatusco,La Raya,442
71,Huatusco,Rincón Tlazalo (San Miguel),307
71,Huatusco,Sabanas,1120
71,Huatusco,San Diego Tetitlán,504
71,Huatusco,Sochibebeca,235
71,Huatusco,Tenejapa,328
71,Huatusco,Tepampa,1104
71,Huatusco,Tepetla,132
71,Huatusco,Tepetzingo,416
71,Huatusco,Tlamatoca,1771
71,Huatusco,Tlavictepan,462
71,Huatusco,Xocotla,108
71,Huatusco,Coxcontla,135
71,Huatusco,La Patrona,385
71,Huatusco,Alta Luz,531
71,Huatusco,Michapa,803
71,Huatusco,Rincón Ramírez,192
71,Huatusco,Carrizal,496
71,Huatusco,Metlapoxteca (Rincón Metlapoxteca),278
71,Huatusco,El Oriente,307
71,Huatusco,Puentecilla,454
71,Huatusco,La Víbora,4
71,Huatusco,Axol,4
71,Huatusco,San José Chapa,167
71,Huatusco,El Peinecillo,7
71,Huatusco,San Isidro,47
71,Huatusco,Auyantla,235
71,Huatusco,Tlaxopa,65
71,Huatusco,Colonia Francisco I. Madero,667
71,Huatusco,Naranjos,219
71,Huatusco,Linda Vista,35
71,Huatusco,Luis Córdoba Reyes,328
71,Huatusco,La Lámina,5
71,Huatusco,Acatepec (Los Pinos),21
71,Huatusco,Colonia Pastoría Cuatro,943
71,Huatusco,Rancho Carril,2
71,Huatusco,Cinco de Mayo,336
71,Huatusco,El Palenque,7
71,Huatusco,Buena Vista,18
71,Huatusco,Ojo de Agua,6
71,Huatusco,Pajaritos,14
71,Huatusco,Las Cañadas,28
71,Huatusco,Paso Catalina,5
71,Huatusco,Plan Chapeado,9
71,Huatusco,El Horno,328
71,Huatusco,Colonia Unidad Antorchista,270
71,Huatusco,La Paz,101
71,Huatusco,Dos Puentes,6
71,Huatusco,La Vaquería,7
71,Huatusco,Localidades de una vivienda,34
71,Huatusco,Localidades de dos viviendas,16
72,Huayacocotla,Total del Municipio,21796
72,Huayacocotla,Huayacocotla,6113
72,Huayacocotla,Acantilado (San Josecito),229
72,Huayacocotla,Agua Bendita,144
72,Huayacocotla,Altamira,143
72,Huayacocotla,El Batda,161
72,Huayacocotla,Las Blancas (Palo Gordo),437
72,Huayacocotla,La Calera,26
72,Huayacocotla,Camarones,161
72,Huayacocotla,Carbonero Jacales,1042
72,Huayacocotla,Corral Viejo,88
72,Huayacocotla,Cruz de Ataque,264
72,Huayacocotla,Los Charcos,53
72,Huayacocotla,Dejigüí,4
72,Huayacocotla,Donangú Barrio Bajo,84
72,Huayacocotla,Los Duraznos,341
72,Huayacocotla,Helechales,74
72,Huayacocotla,Loma de Yeguas,323
72,Huayacocotla,Maguey Verde (Atecongo),77
72,Huayacocotla,Miguel Lerdo,145
72,Huayacocotla,El Naranjo,74
72,Huayacocotla,Ojo de Agua,517
72,Huayacocotla,Palo Bendito,1152
72,Huayacocotla,Potrero de Monroy,487
72,Huayacocotla,Potrero Seco,123
72,Huayacocotla,Rafael Valenzuela (San Josecito),234
72,Huayacocotla,Rosa de Castilla,79
72,Huayacocotla,San Antonio Ixtatetla,97
72,Huayacocotla,Santiago,197
72,Huayacocotla,La Selva,650
72,Huayacocotla,Tejocotes,109
72,Huayacocotla,Tenango de San Miguel,452
72,Huayacocotla,Tenantitlán,210
72,Huayacocotla,Teximalpa,709
72,Huayacocotla,Tzimentey (Las Piedras),333
72,Huayacocotla,Viborillas,294
72,Huayacocotla,El Zapote,148
72,Huayacocotla,El Zayado,11
72,Huayacocotla,Zilacatipan (Tenaxcalzingo),525
72,Huayacocotla,Zonzonapa,755
72,Huayacocotla,Cerro del Plumaje,21
72,Huayacocotla,Cuatro Palos,132
72,Huayacocotla,San Juan la Laguna,72
72,Huayacocotla,Capadero,174
72,Huayacocotla,El Bopo,70
72,Huayacocotla,Chichapala,148
72,Huayacocotla,Cerro de Guadalupe,24
72,Huayacocotla,Los Parajes,399
72,Huayacocotla,Buena Vista,460
72,Huayacocotla,Buena Vista,45
72,Huayacocotla,Tlaxco,45
72,Huayacocotla,El Cupil,100
72,Huayacocotla,El Capulín,15
72,Huayacocotla,La Ceiba,4
72,Huayacocotla,Corcovado,52
72,Huayacocotla,El Crucero de Jacales,372
72,Huayacocotla,El Dota,68
72,Huayacocotla,Las Jarillas,103
72,Huayacocotla,Las Joyas,31
72,Huayacocotla,Loma Alta,77
72,Huayacocotla,Loma de las Coronas,35
72,Huayacocotla,Los Ocotes,58
72,Huayacocotla,La Paloma,77
72,Huayacocotla,El Petandú,7
72,Huayacocotla,Potrerillo los Quiotes,58
72,Huayacocotla,El Reparo,86
72,Huayacocotla,San Josecito,63
72,Huayacocotla,Tzitzabí,6
72,Huayacocotla,El Ocote,19
72,Huayacocotla,Cruz Barrida,37
72,Huayacocotla,Donangú Barrio Arriba,121
72,Huayacocotla,Rancho Alegre,43
72,Huayacocotla,Palo Hueco,485
72,Huayacocotla,Cruz Bendita,4
72,Huayacocotla,Siete Palos,5
72,Huayacocotla,Los Gómez,6
72,Huayacocotla,Ixtatetla,27
72,Huayacocotla,La Nopalera,44
72,Huayacocotla,Las Ánimas,17
72,Huayacocotla,Monte Obscuro,18
72,Huayacocotla,El Cerro,85
72,Huayacocotla,Chapala,5
72,Huayacocotla,Las Joyas,4
72,Huayacocotla,Loma de los Conejos,27
72,Huayacocotla,La Loma,3
72,Huayacocotla,Paredón,53
72,Huayacocotla,Peña Agujerada,35
72,Huayacocotla,Rancho Nuevo,2
72,Huayacocotla,San Salvador,14
72,Huayacocotla,Cerro de la Lagunilla,122
72,Huayacocotla,La Guadalupe,192
72,Huayacocotla,Rancho Escondido,8
72,Huayacocotla,Colonia San Pedrito,85
72,Huayacocotla,Puerto Lobo,8
72,Huayacocotla,Arroyo Prieto,59
72,Huayacocotla,Tzimentey de Abajo,211
72,Huayacocotla,La Loma (Los Tanques),190
72,Huayacocotla,Localidades de una vivienda,27
72,Huayacocotla,Localidades de dos viviendas,36
73,Hueyapan de Ocampo,Total del Municipio,41670
73,Hueyapan de Ocampo,Hueyapan de Ocampo,3889
